Unnamed: 0,index,content,type,label,kn_id
1077,24758,若x^2+2 a x+36是完全平方式，则a= ． 解析： ∵x^2+2 a x+36=x^2+2 a x+6^2， ∴2a x=± 2 x * 6， 解得a=± 6．,普通题,利用完全平方式求参数的值,26
1078,10718,√(3)(1-√(15))-3√(1/5)． 解析： √(3)(1-√(15))-3√(1/5) =√(3)-√(45)-3/5√(5) =√(3)-3√(5)-3/5√(5) =√(3)-18/5√(5)．,普通题,二次根式的加减以及混合运算,41
1079,3813,解方程组：条件表达式：3x-y=7 \\ x+3y=-1 \\． 解析： 解：条件表达式：x=2 \\ y=-1 \\,普通题,代入消元法解二元一次方程组,118
1080,23770,"与三角形的一边和其他两边的延长线相切的圆，叫旁切圆，圆心叫旁心．请求出条件(2)中的△ ABC位于第一象限的旁心的坐标． 解析： 如图，设∠ B和∠ C的外角平分线交于点P，则点P为旁心，∵ ∠ MCB=2∠ PCB=2∠ CBA，∴ ∠ PCB=∠ CBA，得CP//AB．过点P分别作PE⊥ x轴于E，PF⊥ CB于F，则 PF=PE=OC=4，在Rt△ PFC，PC=PF/\sin ∠ PCF=PF/\sin ∠ CBO=4/\frac4{5}=5，∴ P( 5,4 )．",普通题,平行线的性质,1
1081,53638,将直线{l_1}沿x轴平移2个单位得到直线{l_2}，则{l_2}的解析式为 ． 解析： 分两种情况讨论：①向左平移2个单位得到y=2x+5；②向右平移2个单位得到y=2x-3 ∴{l_2}解析式为：y=2x+5或y=2x-3,普通题,一次函数平移变换,121
1082,48304,顶角为60° 的等腰三角形，两个底角的平分线相交所成的角是 ． 解析： 如图所示： 因为△ ABC是等腰三角形且∠ A=60° ，所以∠ ABC=∠ ACB=60° ， 又因为BD，CD分别平分∠ ABC和∠ ACB， 所以∠ DBC=∠ DCB=30° ， 所以∠ BDC=120° ， ∴∠ EDC=60° ， 所以两个底角的平分线相交所成的角是60° 或120° ． 故答案为：60° 或120° ．,普通题,等腰三角形的性质-等边对等角,113
1083,42700,请证明你发现的结论． 解析： √(1/n-1/{n^{2)}}=√(n-1/{n^{2)}}=√(n-1)/√({n^{2)}} =√(n-1)/n．,普通题,算式找规律,18
1084,33869,市场调查显示，甲种花木的市场售价为每株300元，乙种花木的市场售价为每株500元．黄老伯决定在将成本控制在不超过30000元的前提下培育两种花木，并使总利润不少于18000元．若黄老伯培育的乙种花木的数量比甲种花木的数量的3倍少10株，请问黄老伯应该培育甲、乙两种花木各多少株？ 解析： 设黄老伯应该培育甲种花木z株， 则黄老伯应该培育乙种花木( 3z-10 )株， 根据题意得：条件表达式： 200z+300( 3z-10 )<= 30000 \\ ( 300-200 )z+( 500-300 )( 3z-10 )>= 18000 ， 解得：284/7<= z<= 30， ∴z=29或30，3z-10=77或80， 答：黄老伯应该培育甲种花木29株、乙种花木77株或甲种花木30株、乙种花木80株．,普通题,不等式组的方案选择问题,39
1085,40420,x+2/x-2-4/{x^{2}-4}=1． 解析： 方程两边同时乘以(x+2)(x-2)得， {(x+2)^2}-4={x^2}-4 4x=-4 x=-1， 检验：当x=-1时，(x+2)(x-2)≠ 0， 所以x=-1是原方程的解． 故答案为：x=-1．,普通题,解可化为一元一次方程的分式方程,127
1086,53094,2017年10月18日，中国共产党第十九次全国代表大会在北京人民大会堂隆重开幕，共有2280名党代表参加，将2280用科学记数法可表示为（ ）． 解析： 2280用科学记数法表示为2.28× 10^3． 故选C．,普通题,科学记数法：表示较大的数,56
1087,43093,当x 时，分式x+1/x-3有意义． 解析： 根据题意得：x-3≠ 0， 解得：x≠ 3． 故答案为：≠ 3．,普通题,分式有意义的条件,87
1088,15396,√(12)+|√(3)-2|-{( 1/2 )^-1}． 解析： 原式=2√(3)+2-√(3)-2 =√(3)．,普通题,二次根式的四则混合运算,64
1089,10846,如图①，在△ ABC中，AB=AC，点D在AC上，且BD=BC=AD，则∠ A= ． 解析： ∵AD=BD， ∴∠ A=∠ ABD=α ， ∴∠ BDC=2α ， 又∵BD=BC， ∴∠ C=∠ BDC=2α ． 又∵AB=AC， ∴∠ ABC=∠ C=2α ． 在△ ABC中， ∠ A+∠ ABC+∠ C=180° ， α +2α +2α =180°  α =36° ． ∴ ∠ A=36° ．,普通题,等腰三角形的性质-等边对等角,113
1090,45050,下列计算不正确的是( ) 解析： 解：A、2-5=-3，正确； B、( -2 )+( -5 )=-( 2+5 )=-7，正确； C、{( -3 )^2}=9，故本选项错误； D、( -2 )-( -1 )=-2+1=-1，正确． 故选C．,普通题,有理数加减混合运算,102
1091,22561,计算1/1+10^(1/4)+1/1-10^(1/4)+2/1+√(10)的值． 解析： 设a=10^(1/4)，{a^2}=√(10)，{a^4}=10． 原式=1/1+a+1/1-a+2/1+{a^{2}} =4/1-{a^{4}} =-4/9．,普通题,二次根式的四则混合运算,64
1092,11841,平面直角坐标系中，线段A’B’是由线段AB经过平移得到的，点A( -2，1 )的对应点为A’( 3，4 )，点B的对应点为B’( 4，0 )，则点B的坐标为 ． 解析： 横坐标从-2到3，说明是向右移动了3-( -2 )=5，纵坐标从是1到4，说明是向上移动了4-1=3，求原来点的坐标，则为让新坐标的横坐标都减5，纵坐标都减3. 则点B的坐标为( -1，3 ).,普通题,坐标系中的平移-图形的平移,28
1093,41636,-(+1.5) -3/2． 解析： ∵-(+1.5)=-3/2， ∴-(+1.5)=-3/2． 故答案为：=．,普通题,有理数比较大小-利用有理数正负性,61
1094,14296,求证：四边形CDBF是平行四边形． 解析： ∵CF//AB， ∴∠ ECF=∠ EBD． ∵E是BC中点， ∴CE=BE． ∵∠ CEF=∠ BED， ∴△ CEF≌△ BED． ∴CF=BD． ∴四边形CDBF是平行四边形．,普通题,全等三角形的对应边与角,13
1095,48643,"当点P运动且线段PM，PN均与线段AB有交点时，试证明：BE，EF，FA这三条线段总能组成一个直角三角形． 解析： 易得A( 1,0 )，B( 0,1 )， ∴B * E^2=2{( 1-b )^2}，A * F^2=2{( 1-a )^2}， ∵E * F^2=2{( 1-a-b )^2} =2-4( a+b )+2 * a^2+2 * b^2+2 =2{( 1-a )^2}+2{( 1-b )^2}， ∴E * F^2=A * F^2+B * E^2， 即BE，EF，FA总能组成一个直角三角形．",普通题,反比例函数与一次函数综合,133
1096,13390,求这个一次函数的解析式． 解析： ∵一次函数y=kx+3的图象经过点(1，4)， ∴ 4=k+3， ∴ k=1， ∴这个一次函数的解析式是：y=x+3．,普通题,根据条件写一次函数解析式,79
1097,21884,下列各数中最小的数是（ ）． 解析： 本题可用数轴比较法将四个选项中的数字逐一在数轴上表示出来，如下图，再根据右边点表示的数总比左边点表示的数大．可判断出四个选项中最小的数是- π ． 故选A．,普通题,有理数比较大小-利用有理数正负性,61
1098,50432,-3/5 -2/3． 解析： -3/5>-2/3．,普通题,有理数比较大小-利用有理数正负性,61
1099,26216,如图所示，在△ ABC中，∠ B=47° ，∠ C=23° ，AD是△ ABC的角平分线，则∠ CAD的度数为（ ）． 解析： ∵∠ B=47° ，∠ C=23° ， ∴∠ BAC=180° -∠ B-∠ C=180° -47° -23° =110° ， 又∵AD是∠ BAC的平分线， ∴∠ CAD=1/2∠ BAC=1/2× 110° =55° ． 故选D．,普通题,角分线性质定理,22
1100,50303,关于x的一元二次方程：m * x^2+(m-3)x-3=0必定含有一个解为x= ． 解析： 对原方程进行因式分解得(x+1)(mx-3)=0， 故x=-1一定是原方程的解．,普通题,因式分解法求一元二次方程的根,72
1101,41466,若点P是射线AD上的一个动点，请直接写出当△ CDQ为等腰三角形时x的值． 解析： △ CDQ为等腰三角形时x的值为2-√(3)，√(3)/3，2+√(3)． 如图1，以点B为圆心，以AB的长为半径画弧，以点C为圆心，以CD的长为半径画弧，两弧分别交于{Q_1}，{Q_3}，此时△ CD{Q_1}，△ CD{Q_3}都为以CD为腰的等腰三角形， 作CD的垂直平分线交弧AC于点{Q_2}，此时△ CD{Q_2}以CD为底的等腰三角形， ①如图2，连接B{Q_1}，C{Q_1}，作P{Q_1}⊥ B{Q_1}交AD于P，过点{Q_1}，作EF⊥ AD于E，交BC于F， ∵△ BC{Q_1}为等边三角形，正方形ABCD边长为1， ∴{Q_1}F=√(3)/2，{Q_1}E=2-√(3)/2． 在四边形ABP{Q_1}中， ∵∠ AB{Q_1}=30° ， ∴∠ AP{Q_1}=150° ， ∴△ PE{Q_1}为含30° 的直角三角形， ∴PE=√(3)E{Q_1}=2√(3)-3/2， ∵AE=1/2， ∴x=AP=AE-PE=2-√(3)． ②如图3，连接B{Q_2}，A{Q_2}，过点{Q_2}作PG⊥ B{Q_2}，交AD于P，连接BP，过点{Q_2}作EF⊥ CD于E，交AB于F， ∵EF垂直平分CD， ∴EF垂直平分AB， ∴A{Q_2}=B{Q_2}， ∵AB=B{Q_2}， ∴△ AB{Q_2}为等边三角形． 在四边形ABQP中， ∵∠ BAD=∠ BQP=90° ，∠ AB{Q_2}=60° ， ∴∠ APE=120° ， ∴∠ E{Q_2}G=∠ DPG=180° -120° =60° ， ∴{Q_2}E=2-√(3)/2， ∴EG=2√(3)-3/2， ∴DG=DE+GE=√(3)-1， ∴PD=1-√(3)/3， ∴x=AP=1-PD=√(3)/3． ③如图4，连接B{Q_1}，C{Q_1}，B{Q_3}，C{Q_3}，过点{Q_3}作B{Q_3}⊥ P{Q_3}，交AD的延长线于P，连接BP，过点{Q_1}，作EF⊥ AD于E，此时{Q_3}在EF上，不妨记{Q_3}与F重合， ∵△ BC{Q_1}为等边三角形，△ BC{Q_3}为等边三角形，BC=1， ∴{Q_1}{Q_2}=√(3)，{Q_1}E=2-√(3)/2， ∴EF=2+√(3)/2． 在四边形AB{Q_3}P中 ∵∠ ABF=∠ ABC+∠ CB{Q_3}=150° ， ∴∠ EPF=30° ， ∴EP=√(3)EF=2√(3)+3/2， ∵AE=1/2， ∴x=AP=AE+PE=√(3)+2． 综上所述，△ CDQ为等腰三角形时x的值为2-√(3)，√(3)/3，2+√(3)．,普通题,解直角三角形的综合应用,37
1102,9395,该店在“五·四青年节期间开展促销活动，所有商品按同样的折数打折销售．节日期间购买100根跳绳和100个毽子只需1800元，该店的商品按原价的几折销售？ 解析： 设该店的商品按原价的a折销售， 可得：( 100× 16+100× 4 )× a/10=1800， 解得：a=9， 答：该店的商品按原价的9折销售．,普通题,一元一次方程的经济问题-打折,92
1103,37356,若BD=6cm，求AC的长． 解析： ∵△ ABC≌△ EDB， ∴BC=BD=6cm，AC=BE． ∵点E为BC中点， ∴AC=BE=BC/2=3cm．,普通题,全等三角形的对应边与角,13
1104,36023,五届艺术节共有 个班级表演这些节目，班数的中位数为 ． 解析： 第一届、第二届和第三届参加班级所占的百分比为 1-22.5%-117/360× 100%=45%， 所以五届艺术节参加班级表演的总数为 ( 5+7+6 )/ 45%=40（个）； 第四届参加班级数为40× 22.5%=9（个）， 第五届参加班级数为40-18-9=13（个）， 所以班数的中位数为7个．,普通题,统计图综合应用,7
1105,9438,AB的长． 解析： ∵点C为AB垂直平分线上的点， ∴AC=CB， ∵∠ CAB=60° ， ∴△ CAB为等边三角形， ∴∠ APB=∠ ACB=∠ ABC=60° ， ∵∠ PAB=90° ， ∴∠ ABP=30° ， ∴PB=2AP=4， ∴A * B^2=B * P^2-P * A^2={4^2}-{2^2}=12． ∴AB=2√(3)．,普通题,等边三角形的性质,76
1106,1431,已知矩形的面积为S，相邻两边长分别为a，b，若 S=√(60) ， a=√(3) ，则b= ． 解析： 已知矩形的面积为S，相邻两边长分别为a，b， 所以S=ab， 若S=√(60)，a=√(3)， 则b=√(20)=2√(5)．,普通题,矩形的周长与面积,86
1107,49558,如图，AD平分∠ BAC，AC=8，AB=9，则△ ACD和△ ABD面积的比值是 ． 解析： 作DE⊥ AB于E点，DF⊥ AC于F点． ∵AD平分∠ BAC， ∴DE=DF， ∵AC=8 ，AB=9． ∴{S_△ ACD}/{S_{△ ABD}}=\frac1/2AC× DF1/2AB× DE=AC/AB=8/9．,普通题,角分线性质定理,22
1108,5907,如图是某几何体的三视图及相关数据，则下列判断正确的是（ ）． 解析： ∵该几何体的正视图和左视图都是等腰三角形，俯视图是带圆心的圆， ∴该几何体为圆锥， ∴圆锥的底面半径为c，高为a，母线长为b， ∵圆锥的底面半径、母线及圆锥的高构成直角三角形， ∴a^2+c^2=b^2． 故选C．,普通题,三视图的计数,116
1109,18635,若a>b，则下列式子成立的是（ ）． 解析： ∵a>b， 则A选项：a>2b不成立； B选项：2a>b反例，-1>-2，则-2=-2，故不成立； C选项：a-2>b-3，成立； D选项：2-a<}1-b，不一定成立； 故选：{C．,普通题,不等式的性质,96
1110,51576,课外活动小组测量学校旗杆的高度．如图，当太阳光线与地面成30° 角时，测得旗杆AB在地面上的影长BC为24米，那么旗杆AB的高度约是 米．（结果保留根号） 解析： 由题意可得出： tan 30° =AB/BC， 则AB=BCtan 30° =24× √(3)/3=8√(3)（m）．,普通题,解直角三角形的综合应用,37
1111,15053,计算：( x+3 )( x-3 )( {x^2}+9 )． 解析： 原式=( {x^2}-9 )( {x^2}+9 ) ={x^4}-81．,普通题,平方差公式的计算,50
1112,42681,若a<}0，则不等式组条件表达式：2x>a \\ 3x>a \\ 的解集是（ ）． 解析： 本题考查一元一次不等式组的解集， 条件表达式：2x>a① \\ 3x>a ②\\ ， 由①得：x>a/2，由②得：x>a/3， ∵a<{0， ∴a/2<}a/3， ∴x>a/3． 故选{B．,普通题,解一元一次不等式组,42
1113,4074,设{x_1}，{x_2}是方程2 * x^2-(k+1)x-3=0的两根，且1/{x_{1}}+1/{x_{2}}=2，求k得值． 解析： ∵{x_1}，{x_2}是方程2 * x^2-(k+1)-3=0的两根， ∴{x_1}+{x_2}=k+1/2，{x_1}{x_2}=-3/2， ∵1/{x_{1}}+1/{x_{2}}={x_1}+{x_2}/{x_{1}{x_2}}=-k+1/3=2， 解得：k=-7．,普通题,一元二次方程根与系数的关系,8
1114,45546,观察积分榜可知：胜一场得 分，平一场得 分 ． 解析： 由A可知，胜一场得：42/14=3分， 由C可知，负一场得：24-3× 8/6=0分， 由B可知，平一场得：26-3× 7/5=1分， 故答案为：3，1．,普通题,有理数乘除法与实际问题,80
1115,48044,"在平面直角坐标系中，点( -5,10 )在第 象限． 解析： ∵-5<{}0，10>0， ∴点( -5,10 )在第二象限． 故答案为：二．",普通题,象限内坐标的特征,44
1116,18732,如图是佳佳的作业，其中一部分被墨水污染了，则污染的部分是（ ）． 解析： ∵ {l_1}//{l_2}//{l_3}， ∴ AB/BC=DE/EF； 故选C．,普通题,平行线的性质,1
1117,29099,学校图书馆的藏书在两年内从5万册增加到7.2万册，若设平均每年增长的百分率为x，则根据题意所列方程正确的为 ． 解析： 设平均每年增长的百分率为x， 第一年藏书量为：5( 1+x )， 第二年藏书量为：5( 1+x )( 1+x )=5{( 1+x )^2}， 依题意，可列方程：5{( 1+x )^2}=7.2．,普通题,一元二次方程的增长率问题,90
1118,7492,方程组条件表达式：x-3=0 \\ x+y=2 的解是 ． 解析： 条件表达式：x-3=0① \\ x+y=2② ， 由①，得 x=3， 将x=3代入②，得 y=-1， 故原方程组的解是条件表达式：x=3 \\ y=-1 ．,普通题,代入消元法解二元一次方程组,118
1119,4653,求2\oplus ( -1 )的值． 解析： 解：2\oplus ( -1 )=2× ( -1 )+2× 2 =-2+4 =2．,普通题,定义新运算,139
1120,18132,21/3-( +32/5 )-( +81/3 )+( -83/5 )． 解析： 原式=2-3-8-8+1/3-2/5-1/3-3/5 =-17-1 =18． 故答案为：-18．,普通题,有理数加减混合运算,102
1121,30818,若出租车起步价为8元，起步路程为3千米（即乘车路程不超过3千米都为8元），若乘车路程超过3千米，则超过部分每千米加收1.2元．问司机小李今天上午共收入多少元？ 解析： 司机小李今天上午共收入： 8+[8+( 5-3 )× 1.2\left] +8+ \right[8+( 10-3 )× 12\left] + \right[8+( 15-3 )× 1.2]+8 =8+( 8+2.4 )+8+( 8+8.4 )+( 8+14.4 )+8 =8+10.4+8+16.4+22.4+8 =73.2（元）， ∴司机小李今天上午共收入73.2元．,普通题,有理数乘除法与实际问题,80
1122,30861,如果一个正整数a是另外一个正整数b的平方，用字母表示为 ，这时我们称正整数a是完全平方数，若m是一个完全平方数，求F( m )的值． 解析： ∵一个正整数a是另外一个正整数b的平方， ∴a={b^2}， ∵m是一个完全平方数， ∴设m={x^2}( x>0 )， ∴x× x是m的最佳分解， ∴F( m )=x/x=1， 故答案为：a={b^2}．,普通题,定义新运算,139
1123,17037,已知a、b满足|{a^2}+{b^2}-8|+{(a-b-1)^2}=0，求ab的值． 解析： ∵|{a^2}+{b^2}-8|+{(a-b-1)^2}=0， ∴条件表达式：{a^2}+{b^2}-8=0 \\ a-b-1 \\， ∴{a^2}+{b^2}=8，a-b=1， ∴{( a-b )^2}={a^2}+{b^2}-2ab=1， ∴8-2ab=1， ∴ab=7/2．,普通题,完全平方公式的计算-不含分式,19
1124,6873,若抛物线y={x^2}+4x+c与x轴只有一个公共点，则c= ． 解析： ∵y={x^2}+4x+c与x轴只有一个公共点， ∴\Delta =16-4c=0， 解得：c=4．,普通题,二次函数与坐标轴交点,55
1125,2584,已知{a^m}=8，{a^n}=2，则{a^m}^+n= ． 解析： 解：{a^m}^+n={a^m}* {a^n}=8× 2=16； 故答案为：16．,普通题,同底数幂的乘法,120
1126,18249,1/8√(32)-2√(75)+√(1/2)． 解析： 1/8√(32)-2√(75)+√(1/2) =1/8× 4√(2)-2× 5√(3)+√(2)/2 =1/2√(2)-10√(3)+√(2)/2 =√(2)-10√(3)．,普通题,二次根式的加减以及混合运算,41
1127,9036,按以上规律列出第5个等式：{a_5}= = . 解析： {a_5}=1/9× 11=1/2× ( 1/9-1/11 ),普通题,算式找规律,18
1128,55144,若点P在AB的延长线上运动，∠ CPA的平分线交AC于点M，你认为∠ CMP的大小是否发生变化？若不变化，求出∠ CMP的大小；若变化，请说明理由． 解析： ∵∠ CMP=∠ A+∠ MPA （三角形外角定理），∠ A=1/2∠ COP （同弧所对的圆周角是所对的圆心角的一半）， ∠ MPA=1/2∠ CPO （角平分线的性质）， ∴∠ CMP=∠ A+∠ MPA =1/2∠ COP+1/2∠ CPO=1/2( ∠ COP+∠ CPO )=1/2× 90° =45° ． 若∠ CPA=30° ，求PC的长． 解析： 连接OC， ∵AB=4， ∴OC=2． ∵PC为⊙O的切线，∠ CPO=30°  ∴PC=OC/tan 30° =2/√(3/3)=2√(3)．,复合题,切线的性质定理,66
1129,26552,求证：△ DEH≌△ BEA． 解析： 如图1，延长AE到点H，使EH=AE，连接DH， ∵E是BD中点， ∴BE=ED． ∵∠ DEH=∠ BEA， ∴△ DEH≌△ BEA(SAS)．,普通题,SAS,34
1130,13369,"如图，把一根绳子先对折，然后重叠在一起如线段AB，再从P处将其剪断，已知AP=2/3PB，剪断后的3段绳子中最长的为48cm，则这根绳子的原长是 解析： (1)当点A是绳子的对折点时，将绳子展开如图， ∵AP=2/3BP,PP' =2AP=4/3BP>PB=P'B'，剪断后的各段绳子中最长的一段为48cm， ∴PP' =48cm， ∴AP=24cm， ∴PB=36cm， ∴绳子的原长=2AB=2( AP+PB )=2× ( 24+36 )=120( cm )； (2)当点B是绳子的对折点时，将绳子展开如图， ∵AP=A'P'=2/3BP，剪断后的各段绳子中最长的一段为48cm， ∴PP' =2BP=48cm， ∴BP=24cm， ∴AP=16cm． ∴绳子的原长=2AB=2( AP+BP )=2× ( 16+24 )=80( cm )． 综上，绳子的原长为120cm或80cm． 故答案为120cm或80cm．",普通题,线段和差-不需要分类讨论,148
1131,52915,"分数集合\left\ { \right. \left. *s \right\}． 解析： 分数集合：\left\ -1/9,2/15,-5.32,2.3,80% \right\．",普通题,有理数的分类,128
1132,37280,该校共有1200名学生，请估计全校最喜爱篮球的人数比最喜爱足球的人数多多少？ 解析： 全校最喜爱篮球的人数比最喜爱足球的人数多1200× 15-12/40=90人．,普通题,用样本估计总体,106
1133,3833,若△ AEF与△ BFD相似，求b的值． 解析： ∵△ AEF\backsim △ BFD， ∴AE/EF=BF/DF， ∵AE=DF， ∴A * E^2=EF* BF，EF=b-2，BF=b-1， AE=√(A * B^2+B * E^2)=√(10)， ∴10=( b-2 )( b-1 )， ∴{b^2}-3b-8=0， 解之得b=3+√(41)/2或3-√(41)/2（舍）， ∴b=3+√(41)/2．,普通题,相似三角形的性质,91
1134,18727,已知数轴上两点A、B对应的数分别为-5和1．点P为数轴上一动点，其对应的数为x．若点P到点A、B的距离之和为8，试求出x的值． 解析： |x+5|+|x-1|=8， ①x<{}-5时：-x-5+1-x=8\Rightarrow 2x=-12\Rightarrow x=-6； ②x>1时：x+5+x-1=8\Rightarrow 2x=4\Rightarrow x=2． 综上：x的值为-6或2．,普通题,数轴上两点间距离,129
